date,code,open,high,low,close,volume,amount
20151028,h000016,2338.386,2342.453,2308.545,2310.703,4093916208.0,46039202816.0
20151029,h000016,2317.48,2323.451,2301.367,2307.345,2925757904.0,33423652352.0
20151030,h000016,2307.759,2336.039,2298.974,2312.974,3717355600.0,44039500288.0
20151102,h000016,2291.252,2310.828,2279.469,2280.092,3309899408.0,36611438848.0
20151103,h000016,2283.802,2294.415,2265.673,2271.653,2731711808.0,29524653568.0
20151104,h000016,2277.2,2374.019,2277.2,2370.503,6200030976.0,72905592832.0
20151105,h000016,2368.607,2503.65,2365.854,2440.651,14874522112.0,182382022656.0
20151106,h000016,2430.65,2501.403,2427.284,2493.484,10219929856.0,127824384000.0
20151109,h000016,2501.725,2592.194,2501.725,2534.084,13319083776.0,157351841792.0
20151110,h000016,2504.253,2559.827,2498.457,2522.683,9087222528.0,111933014016.0
20151111,h000016,2516.346,2517.506,2474.043,2505.83,6608939520.0,81052524544.0
20151112,h000016,2513.107,2513.701,2466.291,2476.429,5839126016.0,73592455168.0
20151113,h000016,2454.178,2481.175,2444.203,2447.773,5593073664.0,72056901632.0
20151116,h000016,2410.039,2447.5,2407.943,2447.293,4234411408.0,52138986496.0
20151117,h000016,2462.217,2514.463,2449.74,2453.257,6824470528.0,89093562368.0
20151118,h000016,2455.576,2473.447,2433.456,2439.447,5987262720.0,72688332800.0
20151119,h000016,2444.878,2469.007,2436.899,2468.488,4194923408.0,48802526976.0
20151120,h000016,2469.699,2483.891,2458.779,2466.757,4809942528.0,56175625728.0
20151123,h000016,2465.811,2485.415,2451.548,2456.84,4409032960.0,54186056960.0
20151124,h000016,2449.973,2452.352,2421.392,2447.904,4095241408.0,47603582720.0
20151125,h000016,2441.728,2460.184,2430.35,2459.563,4260289904.0,51769943296.0
20151126,h000016,2468.519,2481.39,2450.095,2450.962,4493662976.0,56095623424.0
20151127,h000016,2438.179,2439.699,2320.066,2334.44,5595359488.0,65740271616.0
20151130,h000016,2325.071,2347.844,2280.683,2336.29,5256162816.0,55296921088.0
20151201,h000016,2334.143,2365.149,2314.793,2344.833,4193491104.0,43612910848.0
20151202,h000016,2341.425,2463.905,2337.027,2458.411,8167693312.0,86349471744.0
20151203,h000016,2441.906,2481.537,2422.559,2461.449,8174400000.0,76165001216.0
20151204,h000016,2438.386,2442.248,2392.884,2397.562,4783854080.0,47769842688.0
20151207,h000016,2398.088,2404.912,2379.546,2395.584,2917439504.0,31915980544.0
20151208,h000016,2381.675,2386.277,2356.93,2364.344,3381369408.0,37192972544.0
20151209,h000016,2357.876,2386.281,2356.939,2369.738,2842059200.0,32031217408.0
20151210,h000016,2369.588,2402.688,2353.217,2357.209,3199761808.0,36125750528.0
20151211,h000016,2346.863,2357.08,2324.625,2342.453,3159044896.0,36142268928.0
20151214,h000016,2319.198,2418.564,2316.902,2414.917,4748665344.0,59498180608.0
20151215,h000016,2408.153,2410.086,2377.066,2383.832,3460835296.0,44351837440.0
20151216,h000016,2389.252,2394.171,2371.428,2376.535,2849092304.0,33463611648.0
20151217,h000016,2391.402,2424.904,2386.088,2408.321,4403511808.0,52238794752.0
20151218,h000016,2405.857,2466.346,2404.152,2422.835,5396733440.0,61122604288.0
20151221,h000016,2415.63,2513.486,2414.838,2500.064,7367108608.0,85785186304.0
20151222,h000016,2499.658,2506.87,2477.667,2496.054,5124880384.0,64840180736.0
20151223,h000016,2497.366,2550.899,2492.425,2503.059,6818885632.0,90512019456.0
20151224,h000016,2498.768,2505.703,2451.45,2481.754,4830384128.0,61250645760.0
20151225,h000016,2483.657,2496.838,2474.327,2492.336,2962302400.0,37440811264.0
20151228,h000016,2498.781,2502.333,2411.209,2411.408,4820059136.0,56480251648.0
